frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
1.00E-05,0.444722,74,10.16.120.72,10.16.120.44,1883,57984,0x00000012,1.00E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000e831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.444726,66,10.16.120.44,10.16.120.72,57970,1883,0x00000010,0.000264,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000b7e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.444739,74,10.16.120.44,10.16.120.72,57986,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00004dc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.44475,74,10.16.120.72,10.16.120.44,1883,57986,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000777f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.444764,74,10.16.120.44,10.16.120.72,57988,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x000053e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.444775,74,10.16.120.72,10.16.120.44,1883,57988,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x000091f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
3.00E-06,0.444778,66,10.16.120.44,10.16.120.72,57972,1883,0x00000010,0.000258,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000168e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000149,0.444927,74,10.16.120.44,10.16.120.72,57990,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000d99a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.444941,74,10.16.120.72,10.16.120.44,1883,57990,0x00000012,1.40E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000827b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.444945,66,10.16.120.44,10.16.120.72,57974,1883,0x00000010,0.000411,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000db04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.444959,66,10.16.120.44,10.16.120.72,57976,1883,0x00000010,0.000411,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00009205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.444973,74,10.16.120.44,10.16.120.72,57992,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00008972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.444984,74,10.16.120.72,10.16.120.44,1883,57992,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000404b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.444988,74,10.16.120.44,10.16.120.72,57994,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00009665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.444999,74,10.16.120.72,10.16.120.44,1883,57994,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00006f89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
3.00E-06,0.445002,74,10.16.120.44,10.16.120.72,57996,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.00E-05,0.445012,74,10.16.120.72,10.16.120.44,1883,57996,0x00000012,1.00E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000332c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.445016,66,10.16.120.44,10.16.120.72,57978,1883,0x00000010,0.000368,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00007a97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.00017,0.445186,66,10.16.120.44,10.16.120.72,57980,1883,0x00000010,0.000507,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00002ca2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.70E-05,0.445203,74,10.16.120.44,10.16.120.72,57998,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00001bef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.445215,74,10.16.120.72,10.16.120.44,1883,57998,0x00000012,1.20E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000abc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
5.00E-06,0.44522,66,10.16.120.44,10.16.120.72,57982,1883,0x00000010,0.000527,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000ac7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.445233,66,10.16.120.44,10.16.120.72,57984,1883,0x00000010,0.000511,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00008738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.445246,66,10.16.120.44,10.16.120.72,57986,1883,0x00000010,0.000496,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00001686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.445259,74,10.16.120.44,10.16.120.72,58000,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x000077d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.445271,74,10.16.120.72,10.16.120.44,1883,58000,0x00000012,1.20E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x000030f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.445275,66,10.16.120.44,10.16.120.72,57988,1883,0x00000010,0.0005,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x000030fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.445289,74,10.16.120.44,10.16.120.72,58002,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00006194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.445301,74,10.16.120.72,10.16.120.44,1883,58002,0x00000012,1.20E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000c348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.445305,74,10.16.120.44,10.16.120.72,58004,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00002828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.00E-05,0.445315,74,10.16.120.72,10.16.120.44,1883,58004,0x00000012,1.00E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000f8b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
3.00E-06,0.445318,66,10.16.120.44,10.16.120.72,57990,1883,0x00000010,0.000377,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00002183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.445333,66,10.16.120.44,10.16.120.72,57992,1883,0x00000010,0.000349,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000df52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.80E-05,0.445351,66,10.16.120.44,10.16.120.72,57994,1883,0x00000010,0.000352,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00000e91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.445364,74,10.16.120.44,10.16.120.72,58006,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000698a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.445377,74,10.16.120.72,10.16.120.44,1883,58006,0x00000012,1.30E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000e6d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
3.00E-06,0.44538,66,10.16.120.44,10.16.120.72,57996,1883,0x00000010,0.000368,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000d233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.445394,74,10.16.120.44,10.16.120.72,58008,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00000632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.445405,74,10.16.120.72,10.16.120.44,1883,58008,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00007fa5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.445409,74,10.16.120.44,10.16.120.72,58010,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00001c8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
9.00E-06,0.445418,74,10.16.120.72,10.16.120.44,1883,58010,0x00000012,9.00E-06,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x000005a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.445422,74,10.16.120.44,10.16.120.72,58012,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00008977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
9.00E-06,0.445431,74,10.16.120.72,10.16.120.44,1883,58012,0x00000012,9.00E-06,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00008ce6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.445445,74,10.16.120.44,10.16.120.72,58014,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00005fd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.445457,74,10.16.120.72,10.16.120.44,1883,58014,0x00000012,1.20E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00009352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000169,0.445626,66,10.16.120.44,10.16.120.72,58004,1883,0x00000010,0.000311,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x000097bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.60E-05,0.445642,66,10.16.120.44,10.16.120.72,57998,1883,0x00000010,0.000427,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00004ad0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.445657,74,10.16.120.44,10.16.120.72,58016,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000b3b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.44567,74,10.16.120.72,10.16.120.44,1883,58016,0x00000012,1.30E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x000029bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.445674,66,10.16.120.44,10.16.120.72,58000,1883,0x00000010,0.000403,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000cffd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.60E-05,0.44569,66,10.16.120.44,10.16.120.72,58002,1883,0x00000010,0.000389,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00006250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.445702,74,10.16.120.44,10.16.120.72,58018,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00003b0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.445714,74,10.16.120.72,10.16.120.44,1883,58018,0x00000012,1.20E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00006835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.445718,74,10.16.120.44,10.16.120.72,58020,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00005ff4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
9.00E-06,0.445727,74,10.16.120.72,10.16.120.44,1883,58020,0x00000012,9.00E-06,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000f507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000128,0.445855,66,10.16.120.44,10.16.120.72,58006,1883,0x00000010,0.000478,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x000085dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.70E-05,0.445872,74,10.16.120.44,10.16.120.72,58022,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x000003ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.445884,74,10.16.120.72,10.16.120.44,1883,58022,0x00000012,1.20E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00001a74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.445888,66,10.16.120.44,10.16.120.72,58008,1883,0x00000010,0.000483,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00001ead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.445901,66,10.16.120.44,10.16.120.72,58010,1883,0x00000010,0.000483,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000a4aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.445916,66,10.16.120.44,10.16.120.72,58012,1883,0x00000010,0.000485,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00002bee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.445928,66,10.16.120.44,10.16.120.72,58014,1883,0x00000010,0.000471,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000325a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.445942,74,10.16.120.44,10.16.120.72,58024,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x000036b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.445953,74,10.16.120.72,10.16.120.44,1883,58024,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00006325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.445957,74,10.16.120.44,10.16.120.72,58026,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000a787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.00E-05,0.445967,74,10.16.120.72,10.16.120.44,1883,58026,0x00000012,1.00E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00000b6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.445971,66,10.16.120.44,10.16.120.72,58016,1883,0x00000010,0.000301,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000c8c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
7.70E-05,0.446048,66,10.16.120.44,10.16.120.72,58018,1883,0x00000010,0.000334,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000073c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.446063,66,10.16.120.44,10.16.120.72,58020,1883,0x00000010,0.000336,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000940e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.446077,74,10.16.120.44,10.16.120.72,58028,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x000060a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.446088,74,10.16.120.72,10.16.120.44,1883,58028,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00004319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
5.00E-06,0.446093,74,10.16.120.44,10.16.120.72,58030,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000a2a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
9.00E-06,0.446102,74,10.16.120.72,10.16.120.44,1883,58030,0x00000012,9.00E-06,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x000058ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.446106,74,10.16.120.44,10.16.120.72,58032,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00001aec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.00E-05,0.446116,74,10.16.120.72,10.16.120.44,1883,58032,0x00000012,1.00E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00001d7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.00013,0.446246,66,10.16.120.44,10.16.120.72,58022,1883,0x00000010,0.000362,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000b97a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.70E-05,0.446263,74,10.16.120.44,10.16.120.72,58034,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00001c01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.446276,74,10.16.120.72,10.16.120.44,1883,58034,0x00000012,1.30E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00007cb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.44628,66,10.16.120.44,10.16.120.72,58024,1883,0x00000010,0.000327,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000022d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.90E-05,0.446299,74,10.16.120.44,10.16.120.72,58036,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000e453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.446312,74,10.16.120.72,10.16.120.44,1883,58036,0x00000012,1.30E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000fce2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.446316,66,10.16.120.44,10.16.120.72,58026,1883,0x00000010,0.000349,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000aa73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.446329,74,10.16.120.44,10.16.120.72,58038,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000dc13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.44634,74,10.16.120.72,10.16.120.44,1883,58038,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000e009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
3.00E-06,0.446343,66,10.16.120.44,10.16.120.72,58028,1883,0x00000010,0.000255,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000e220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.446357,66,10.16.120.44,10.16.120.72,58030,1883,0x00000010,0.000255,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000f7f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.446372,74,10.16.120.44,10.16.120.72,58040,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00002d8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.446384,74,10.16.120.72,10.16.120.44,1883,58040,0x00000012,1.20E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00007a75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.446388,66,10.16.120.44,10.16.120.72,58032,1883,0x00000010,0.000272,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000bc84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.446403,74,10.16.120.44,10.16.120.72,58042,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00006d83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.446414,74,10.16.120.72,10.16.120.44,1883,58042,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000f135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.446427,74,10.16.120.44,10.16.120.72,58044,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000ecea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.00E-05,0.446437,74,10.16.120.72,10.16.120.44,1883,58044,0x00000012,1.00E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00002f9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000128,0.446565,74,10.16.120.44,10.16.120.72,58046,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x000078f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.30E-05,0.446578,74,10.16.120.72,10.16.120.44,1883,58046,0x00000012,1.30E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00003611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
5.00E-06,0.446583,66,10.16.120.44,10.16.120.72,58034,1883,0x00000010,0.000307,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00001bbd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
