frame.time_delta,tcp.time_delta,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,mqtt.hdrflags,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.ver,class,label
4e-06,4.9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
5e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
0.000299,0.000326,1,0,0,0,0,0,0,0,Attack,1
2.7e-05,0.000339,1,0,0,0,0,0,0,0,Attack,1
1.6e-05,0.000347,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.00035,1,0,0,0,0,0,0,0,Attack,1
0.000533,0.000584,1,1,0,0,0,0,0,0,Attack,1
2.4e-05,2.4e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000586,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000573,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
0.000481,0.000505,1,1,0,0x00000010,1,0,0,4,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.00051,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.00051,1,1,0,0x00000010,1,0,0,4,Attack,1
5e-06,5e-06,1,0,0,0,0,0,0,0,Attack,1
2.7e-05,5.1e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
8.4e-05,0.00012,1,1,0,0x00000020,2,0,0,0,Attack,1
2.8e-05,0.000139,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000114,0.0,0,0,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
0.00018,0.000426,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.00035,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000326,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000197,1,0,0,0,0,0,0,0,Attack,1
0.000442,0.0,0,0,0,0,0,0,0,0,Attack,1
2.2e-05,2.2e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000469,1,1,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.000445,0.000466,1,0,0,0,0,0,0,0,Attack,1
2.6e-05,0.000471,1,1,0,0x00000010,1,0,0,4,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000211,0.000211,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000162,0.0,0,0,0,0,0,0,0,0,Attack,1
2.1e-05,2.1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000187,1,0,0,0,0,0,0,0,Attack,1
0.000342,0.000346,1,0,0,0,0,0,0,0,Attack,1
2.5e-05,0.000802,1,1,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000294,0.000329,1,1,0,0,0,0,0,0,Attack,1
2.1e-05,2.1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000319,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
7.9e-05,7.9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000381,0.00047,1,1,0,0x00000010,1,0,0,4,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.0004,1,0,0,0,0,0,0,0,Attack,1
3.9e-05,4.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000229,0.0,0,0,0,0,0,0,0,0,Attack,1
1.9e-05,1.9e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000253,1,0,0,0,0,0,0,0,Attack,1
0.000344,0.000349,1,0,0,0,0,0,0,0,Attack,1
0.000285,0.0,0,0,0,0,0,0,0,0,Attack,1
2.3e-05,2.3e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.00034,1,1,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.00027,0.0,0,0,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000339,1,0,0,0,0,0,0,0,Attack,1
2.5e-05,0.000349,1,0,0,0,0,0,0,0,Attack,1
1.4e-05,0.00035,1,0,0,0,0,0,0,0,Attack,1
2.3e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000369,1,1,0,0x00000010,1,0,0,4,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
0.000127,0.000217,1,0,0,0,0,0,0,0,Attack,1
0.000249,0.000388,1,0,0,0,0,0,0,0,Attack,1
1.7e-05,0.000393,1,1,0,0x00000020,2,0,0,0,Attack,1
1e-05,0.000489,1,1,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
0.00027,0.0,0,0,0,0,0,0,0,0,Attack,1
2.2e-05,2.2e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000319,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.000305,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
1.1e-05,0.000798,1,1,0,0,0,0,0,0,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
3.5e-05,5.5e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000244,0.000649,1,1,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000342,1,0,0,0,0,0,0,0,Attack,1
2.5e-05,0.001121,1,1,0,0,0,0,0,0,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000343,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000319,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.00098,1,1,0,0,0,0,0,0,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,6.9e-05,1,1,0,0,0,0,0,0,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
0.000151,0.000179,1,1,0,0x00000020,2,0,0,0,Attack,1
5.9e-05,0.000289,1,1,0,0x00000010,1,0,0,4,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000264,1,1,0,0x00000010,1,0,0,4,Attack,1
5e-06,5e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000244,1,1,0,0x00000010,1,0,0,4,Attack,1
5e-06,5e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000242,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
6e-05,7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
3e-05,9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
2.7e-05,0.000145,1,1,0,0x00000020,2,0,0,0,Attack,1
2.7e-05,0.000163,1,1,0,0x00000020,2,0,0,0,Attack,1
4.4e-05,0.000286,1,0,0,0,0,0,0,0,Attack,1
1e-05,0.000138,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000113,1,0,0,0,0,0,0,0,Attack,1
0.000231,0.000317,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.000296,1,0,0,0,0,0,0,0,Attack,1
0.000362,0.0,0,0,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000431,0.000431,1,0,0,0,0,0,0,0,Attack,1
2.8e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.3e-05,1.3e-05,1,0,0,0,0,0,0,0,Attack,1
0.000451,0.000451,1,0,0,0,0,0,0,0,Attack,1
2.9e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
2.1e-05,2.1e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
0.00014,0.000697,1,1,0,0,0,0,0,0,Attack,1
1.8e-05,1.8e-05,1,0,0,0,0,0,0,0,Attack,1
0.000227,0.0004,1,0,0,0,0,0,0,0,Attack,1
2.7e-05,0.000412,1,0,0,0,0,0,0,0,Attack,1
1.5e-05,0.000269,1,1,0,0x00000010,1,0,0,4,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000261,0.000261,1,1,0,0x00000020,2,0,0,0,Attack,1
1.5e-05,0.000302,1,1,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
0.00019,0.000531,1,1,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000237,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.000218,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.001019,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
5.9e-05,7.1e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.00016,0.000249,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.000236,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.8e-05,1.8e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000209,1,0,0,0,0,0,0,0,Attack,1
7e-06,4.7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
8.6e-05,0.000119,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000376,0.000473,1,0,0,0,0,0,0,0,Attack,1
3.5e-05,0.000497,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.00042,1,0,0,0,0,0,0,0,Attack,1
0.000897,0.0,0,0,0,0,0,0,0,0,Attack,1
2.6e-05,2.6e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000242,0.001225,1,1,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
0.000307,0.000582,1,0,0,0,0,0,0,0,Attack,1
2.7e-05,0.000593,1,0,0,0,0,0,0,0,Attack,1
1.4e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.8e-05,1.8e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.00037,1,1,0,0x00000010,1,0,0,4,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
0.000252,0.000252,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000173,0.000437,1,0,0,0,0,0,0,0,Attack,1
3.1e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.9e-05,1.9e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000227,1,0,0,0,0,0,0,0,Attack,1
0.000399,0.000403,1,0,0,0,0,0,0,0,Attack,1
2.9e-05,0.000978,1,1,0,0,0,0,0,0,Attack,1
1.4e-05,1.4e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.00097,1,1,0,0,0,0,0,0,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
0.000301,0.000356,1,1,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000834,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000349,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000347,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
6.8e-05,7.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
3.2e-05,0.0001,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000182,0.000314,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
1e-05,0.00032,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000243,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.000219,1,0,0,0,0,0,0,0,Attack,1
1.9e-05,4.7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
8.2e-05,0.000113,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000235,0.000317,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000242,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000347,0.000347,1,0,0,0,0,0,0,0,Attack,1
0.000242,0.0,0,0,0,0,0,0,0,0,Attack,1
2.8e-05,2.8e-05,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.000276,1,1,0,0,0,0,0,0,Attack,1
1.5e-05,1.5e-05,1,0,0,0,0,0,0,0,Attack,1
0.000436,0.000457,1,0,0,0,0,0,0,0,Attack,1
2.7e-05,0.000463,1,1,0,0x00000010,1,0,0,4,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000207,0.000207,1,1,0,0x00000020,2,0,0,0,Attack,1
8.3e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
2.1e-05,2.1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000209,0.000328,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.000233,1,0,0,0,0,0,0,0,Attack,1
2.5e-05,0.000243,1,0,0,0,0,0,0,0,Attack,1
0.000503,0.00111,1,1,0,0,0,0,0,0,Attack,1
2.3e-05,2.3e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000556,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000542,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
0.000275,0.0,0,0,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000323,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000324,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000323,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
2.7e-05,5e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
8.8e-05,0.000125,1,1,0,0x00000020,2,0,0,0,Attack,1
2.8e-05,0.000143,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000133,0.0,0,0,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000344,1,0,0,0,0,0,0,0,Attack,1
0.000211,0.000494,1,0,0,0,0,0,0,0,Attack,1
1.3e-05,0.000419,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000396,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000251,1,0,0,0,0,0,0,0,Attack,1
2.6e-05,0.000263,1,0,0,0,0,0,0,0,Attack,1
1.4e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.9e-05,1.9e-05,1,0,0,0,0,0,0,0,Attack,1
0.000164,0.000457,1,1,0,0,0,0,0,0,Attack,1
1.5e-05,1.5e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000242,1,1,0,0,0,0,0,0,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
0.000177,0.000369,1,0,0,0,0,0,0,0,Attack,1
2.9e-05,0.000219,1,1,0,0x00000010,1,0,0,4,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000447,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000233,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
3.4e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.000138,0.000209,1,1,0,0x00000020,2,0,0,0,Attack,1
4.3e-05,0.000231,1,1,0,0x00000020,2,0,0,0,Attack,1
7.7e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000338,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.000295,1,0,0,0,0,0,0,0,Attack,1
2.1e-05,0.000178,1,0,0,0,0,0,0,0,Attack,1
2.2e-05,5.2e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000158,0.000315,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.00023,1,0,0,0,0,0,0,0,Attack,1
2.5e-05,0.000192,1,0,0,0,0,0,0,0,Attack,1
0.000549,0.000784,1,1,0,0,0,0,0,0,Attack,1
2.7e-05,2.7e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.001223,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
0.000408,0.000421,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.000425,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4.1e-05,5.5e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
8.8e-05,0.000129,1,1,0,0x00000020,2,0,0,0,Attack,1
9.3e-05,0.001267,1,1,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
0.000229,0.000427,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.000348,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000242,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
4.4e-05,4.4e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.00018,0.0,0,0,0,0,0,0,0,0,Attack,1
2.2e-05,2.2e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000206,1,0,0,0,0,0,0,0,Attack,1
0.000383,0.000387,1,0,0,0,0,0,0,0,Attack,1
0.000414,0.000414,1,1,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000427,0.000427,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
4.9e-05,4.9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000392,0.000392,1,0,0,0,0,0,0,0,Attack,1
0.000249,0.0,0,0,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000262,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000316,1,0,0,0,0,0,0,0,Attack,1
2.6e-05,0.000328,1,0,0,0,0,0,0,0,Attack,1
0.000336,0.000392,1,0,0,0,0,0,0,0,Attack,1
3.9e-05,0.000417,1,0,0,0,0,0,0,0,Attack,1
2.4e-05,0.000428,1,0,0,0,0,0,0,0,Attack,1
1.6e-05,0.000441,1,1,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,4.1e-05,1,1,0,0,0,0,0,0,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.00045,1,1,0,0,0,0,0,0,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
0.000345,0.000367,1,1,0,0x00000010,1,0,0,4,Attack,1
2.3e-05,2.3e-05,1,0,0,0,0,0,0,0,Attack,1
1.1e-05,0.000389,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.00039,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000482,1,1,0,0,0,0,0,0,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000533,1,1,0,0,0,0,0,0,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
5e-06,5.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
9.4e-05,0.000134,1,1,0,0x00000020,2,0,0,0,Attack,1
2.9e-05,0.000153,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000222,0.000362,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.000368,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000373,1,0,0,0,0,0,0,0,Attack,1
1e-05,0.000289,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000265,1,0,0,0,0,0,0,0,Attack,1
1.1e-05,4.5e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
8.6e-05,0.000115,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000234,0.00032,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000241,1,0,0,0,0,0,0,0,Attack,1
0.00032,0.0,0,0,0,0,0,0,0,0,Attack,1
2.3e-05,2.3e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
0.00027,0.000298,1,0,0,0,0,0,0,0,Attack,1
3.1e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.00033,1,0,0,0,0,0,0,0,Attack,1
1.4e-05,0.000331,1,0,0,0,0,0,0,0,Attack,1
0.000438,0.000456,1,0,0,0,0,0,0,0,Attack,1
3.7e-05,0.000489,1,1,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000557,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.5e-05,1.5e-05,1,0,0,0,0,0,0,0,Attack,1
0.000321,0.000351,1,1,0,0x00000010,1,0,0,4,Attack,1
1.3e-05,1.3e-05,1,0,0,0,0,0,0,0,Attack,1
1e-05,0.000362,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000354,1,0,0,0,0,0,0,0,Attack,1
2.3e-05,0.000461,1,1,0,0,0,0,0,0,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
5e-06,5.7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
9.4e-05,0.000134,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000152,0.000283,1,1,0,0,0,0,0,0,Attack,1
1.4e-05,1.4e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000269,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000275,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.000189,1,0,0,0,0,0,0,0,Attack,1
3.5e-05,4.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000252,0.00031,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.00027,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.9e-05,1.9e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.001533,1,1,0,0,0,0,0,0,Attack,1
7e-06,4.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
7e-06,1.4e-05,1,0,0,0,0,0,0,0,Attack,1
0.000408,0.000427,1,0,0,0,0,0,0,0,Attack,1
3.2e-05,0.000447,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.000449,1,1,0,0x00000010,1,0,0,4,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
0.00022,0.00022,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000134,0.000407,1,1,0,0,0,0,0,0,Attack,1
1.8e-05,1.8e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.8e-05,1.8e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000178,1,0,0,0,0,0,0,0,Attack,1
0.00034,0.000366,1,1,0,0x00000010,1,0,0,4,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.5e-05,1.5e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.00038,1,0,0,0,0,0,0,0,Attack,1
2e-05,4.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
2e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000349,0.000386,1,0,0,0,0,0,0,0,Attack,1
3.2e-05,0.000414,1,1,0,0,0,0,0,0,Attack,1
1.5e-05,1.5e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000414,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000408,1,0,0,0,0,0,0,0,Attack,1
0.000368,0.00038,1,1,0,0x00000010,1,0,0,4,Attack,1
1.5e-05,1.5e-05,1,0,0,0,0,0,0,0,Attack,1
5.1e-05,5.1e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.00018,0.0,0,0,0,0,0,0,0,0,Attack,1
1.9e-05,1.9e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000638,1,1,0,0,0,0,0,0,Attack,1
